cell_id,city,province,stratum,lon,lat,retained_urban_core,SUHI_strict_mean_K,Built_surface_fraction,Tair_mean,Tair_max,Precip_annual,VPD_summer,Solar_RAD,NDVI_mean,EVI_mean,FVC,LAI,PLAND_imperv,PLAND_water,PLAND_veg,ED_total,AI_imperv,Mean_Bld_Height,Bld_Volume_density,FAR,Sky_View_Factor,DEM,Slope,Aspect,TRI,Relative_elevation
Qianjiang_112.912617_30.402358,Qianjiang,Hubei,Flat,112.91261674324106,30.402357897522823,True,4.0525016060425969,0.17542447149753571,28.023267992456784,35.219765350296576,1288.3025205754975,0.83351871732483895,212.28328163844171,0.50177375551552139,0.41198714704424905,0.3189055096446845,0.95598640235920906,0.53634477900856237,0.037738759419880807,0.29748621532474367,1.3911232185866789,0.43211772952672589,4.0938706398010254,0.73298507928848267,0.24432835976282755,0.93085089121595699,35.384539141616919,5.4018923662832883,46.983366817984006,2.4460471924762199,2.3717126284213919
Qianjiang_112.914863_30.402358,Qianjiang,Hubei,Flat,112.91486253161409,30.402357897561963,True,3.4589054660426086,0.043623022735118866,28.024783810197832,35.221295163338269,1289.1352489861547,0.83369997818644848,212.27646028496341,0.49692933743499695,0.43868134777665874,0.31210286353138333,1.0916251332157914,0.33216036071001631,0.039976897952146831,0.38477734226171911,0.8858906834068343,0.37970530185193546,0.79782837629318237,0.17328833043575287,0.057762776811917625,0.98352858454470693,33.079361879861494,1.8535056936343108,110.99558522886724,0.9490984944213513,0.15348253506293474
Qianjiang_112.917108_30.454011,Qianjiang,Hubei,Flat,112.91710831975752,30.454011026056826,True,4.6253047910425948,0.055096037685871124,27.986122506794349,35.173516778447933,1277.6615883347145,0.82842546239195958,212.09912825018327,0.66437414829646546,0.57163707781129425,0.58977436577344877,1.2503824406475461,0.081424880961634388,0.034875033570763964,0.73352980661653344,0.69167621038182947,0.31266114687556529,2.9556553363800049,0.21827888488769531,0.072759628295898438,0.97924785547298243,34.187062318711462,3.8575649908454182,109.93141770782773,1.7139118569167175,1.4684558778652317
Shangrao_117.853351_28.385640,Shangrao,Jiangxi,Hilly,117.85335080606218,28.385640084678361,True,10.466739999625815,0.18706220388412476,28.15999127448816,35.531794125587112,1824.3865170301533,0.95239771501515569,209.44835116796642,0.0024311628440370167,0.002839761282980198,0,0.48396506507094644,0.6166698139068344,0.035431773165732414,0.12825528643782982,0.31830625856734657,0.43657143907249862,4.7502713203430176,0.89117950201034546,0.29705983400344849,0.91726436625910612,96.128257272344484,6.2372381760691251,53.636490010866737,2.7146937234446038,12.013595894074641
Shangrao_117.860088_28.457505,Shangrao,Jiangxi,Hilly,117.86008817052044,28.457505307494269,True,4.2242961396258352,0.079711668193340302,28.255123227548619,35.598368413861664,1765.9418052547501,0.98892539102346744,210.06194845245389,0.73193976993615184,0.4699355910256755,0.72662789034464315,1.4514385073619365,0.070554191176014566,0.035319608791852024,0.75790806477252814,1.0797227678933936,0.27702959459708643,2.1557481288909912,0.22260263562202454,0.07420087854067485,0.97834141316977652,102.22181306007698,7.2778482620684448,92.536585126692671,3.1677615601001867,-11.302004806753089
Shangrao_117.862334_28.394623,Shangrao,Jiangxi,Hilly,117.86233395887061,28.394623237660586,True,14.060788029625826,0.2177262008190155,28.172691335216545,35.537836547406314,1829.2791045992485,0.95671964190030612,209.52061580541448,0.080840542421633813,0.064786918027841436,0.001486154776344679,0.60649176887220224,0.47381046885011785,0.044777931817363774,0.23653865229055285,0.085584653923457488,0.53961367665848403,4.0536246299743652,1.2841218709945679,0.42804062366485596,0.88507925811989607,91.59251910339043,4.26050186084702,241.48543190123223,1.9075628722771703,5.8530953641418364
Shangrao_117.864580_28.378903,Shangrao,Jiangxi,Hilly,117.86457974707618,28.378902720040166,True,17.152387119625814,0.29523807764053345,28.146664204893078,35.528957838093632,1842.710218385603,0.94589849029867024,209.35097407470622,0.25058972840365795,0.34574944430808269,0.062869123657895723,0.61450161712989115,0.31616646542236621,0.041788876580863464,0.34259617272857529,0.13829831277279592,0.45303591189337611,7.5858449935913086,2.1425917148590088,0.7141972382863363,0.82122339111083642,90.443884873186818,7.9477544504202529,169.55090081795561,3.5005532264995156,7.6276094226556523
Shangrao_117.864580_28.455260,Shangrao,Jiangxi,Hilly,117.86457974697272,28.45525951928629,True,5.7034442946257968,0.028669526800513268,28.257716240213156,35.60343926787597,1771.0157045669876,0.98780758957030246,210.02644026429004,0.48028364526772432,0.30373201246478498,0.28928752403887631,1.1455230239907093,0.079667048009770688,0.048271734549456997,0.7431569470069489,2.2377726437066876,0.39650557339617054,1.0222640037536621,0.29092627763748169,0.096975425879160568,0.97802850129023877,110.31464250994846,7.1970244736134461,166.19090631023187,3.2320534840282376,-0.29062426105555517
Shangrao_117.869071_28.390132,Shangrao,Jiangxi,Hilly,117.86907132347469,28.390131661255712,True,14.916717204625854,0.55123823881149292,28.163914905075206,35.535730246671413,1840.6161573552233,0.9525660006805835,209.4574491773225,0.34814117707783271,0.25768802704566102,0.13888775229586811,0.38769537709471186,0.46568404933986079,0.071583184627963911,0.29624662761166104,0.92457270521709201,0.46142395553883597,6.9013786315917969,3.8611412048339844,1.2870470682779949,0.66677228112458609,78.770842862178355,8.507346208453983,85.538514720728244,3.7875261500453585,-5.1491933620550725
Shangrao_117.869071_28.408098,Shangrao,Jiangxi,Hilly,117.86907132336904,28.408097967028958,True,12.259491489625816,0.0522584468126297,28.19208631632447,35.551414028587928,1825.1587578410822,0.96336199760577634,209.62630702623039,0.11409648054080042,0.08845795984704434,0.0064193106526831351,0.61339073138048072,0.63111888775190217,0.04153568157330266,0.14961751299832746,0.0021439503354252487,0.41468297810576388,1.4154750108718872,0.2542407214641571,0.084746907154719039,0.97658550257408494,105.46915356055322,15.556778012141967,82.700528931426447,7.1501630963326317,15.259573192155045
