system:index,AI_imperv,Aspect,Bld_Volume_density,DEM,ED_total,EVI_mean,FAR,FVC,LAI,LST_K,LST_K_MODIS,LST_K_NIGHT,Mean_Bld_Height,NDVI_mean,PLAND_imperv,PLAND_veg,PLAND_water,Precip_annual,Relative_elevation,Sky_View_Factor,Slope,Solar_RAD,TRI,Tair_max,Tair_mean,VPD_summer,city,lat,lon,province,stratum,.geo,cell_id,stratum_code,SUHI_K
"49676,11806",0.2085389069840312,101.86384582519533,0.0,110.0,0.7593947646673769,0.302196752626552,0.0,0.1906255906763837,1.1833333333333331,317.07087944,308.86,297.96750000000003,0.0,0.3992855250835418,0.2617155502084642,0.0,0.0,1166.0441550423998,9.488726134585278,1.0,0.2794561386108398,221.6123742212975,4.51608920731154,308.25890096028644,302.0075944656682,1.1758955431377005,Yongzhou,26.514898505575395,111.56289802880153,Hunan,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[111.56177513480338,26.51377561078768],[111.56402092301367,26.51377561078768],[111.56402092301367,26.516021398997978],[111.56177513480338,26.516021398997978],[111.56177513480338,26.51377561078768]]]}",grid_smod_yongzhou_2020_16214,2,7.694390272500016
"50342,11560",0.2385148139041848,39.96062469482422,0.113741797208786,153.0,1.0136984309647232,0.4625265787185818,0.0379139324029286,0.4155652042451676,1.7333333333333334,311.8857431,310.49,297.4875,4.64252233505249,0.5657147765159607,0.2993039472494274,1.0,0.0,1259.814465325107,13.458567858307106,0.9893781829859905,0.0799980908632278,224.71284458598984,3.142696805273316,309.7818552652995,303.06480647306995,1.3989843601081418,Chenzhou,25.96243460601315,113.05859297694018,Hunan,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.05747008286238,25.961311711054172],[113.05971587107268,25.961311711054172],[113.05971587107268,25.96355749926447],[113.05747008286238,25.96355749926447],[113.05747008286238,25.961311711054172]]]}",grid_smod_chenzhou_2020_26792,2,8.948718162000034
"49756,11791",0.0802475824672728,101.86384582519533,0.0,120.0,0.0441289091249927,0.4397005261027923,0.0,0.5139625185913701,1.808333333333333,316.00787522,306.368,297.15000000000003,0.0,0.6235294342041016,0.0346332313492894,1.0,0.0,1242.735491972198,19.48872613458528,1.0,0.2794561386108398,222.8365708294804,9.015761233378171,308.35125223795575,302.0393898880752,1.1705117975993211,Yongzhou,26.48121168237948,111.74256108561563,Hunan,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[111.74143819162728,26.480088787633196],[111.74368397983758,26.480088787633196],[111.74368397983758,26.482334575843495],[111.74143819162728,26.482334575843495],[111.74143819162728,26.480088787633196]]]}",grid_smod_yongzhou_2020_13829,2,6.631386052500034
"51114,11999",0.1522888257835681,207.29917907714844,0.0,70.0,0.9262497990663784,0.3588271478367849,0.0,0.4610755500795429,1.8,311.87548904,305.67555555555555,297.82,0.0,0.5932203531265259,0.066730031685438,1.0,0.0,1329.697871487369,20.30737004905381,1.0,0.1255383491516113,228.61108804407783,2.096440251568113,309.27545166015625,302.75238724073915,1.182066773648905,Ji'an,26.94833563009849,114.79234147545256,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.79121858121306,26.94721273537535],[114.79346436942336,26.94721273537535],[114.79346436942336,26.949458523585648],[114.79121858121306,26.949458523585648],[114.79121858121306,26.94721273537535]]]}",grid_smod_jian_2020_3546,2,5.397053579999977
"52179,12580",0.0614156908728182,350.297119140625,0.0,33.0,0.1445952982176095,0.2997962029389681,0.0,0.2509724473749337,1.2333333333333334,310.35105212,309.415,298.4433333333333,0.0,0.4507772028446197,0.0529001245740801,1.0,0.0,2040.521653275718,4.489294557959713,1.0,0.2469981759786605,210.569518715222,2.6712922844825213,309.2081247965495,302.4287497029367,1.0471499523543926,Yingtan,28.25313858037125,117.18410591918732,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[117.18298302518129,28.252015685558952],[117.18522881339159,28.252015685558952],[117.18522881339159,28.25426147376925],[117.18298302518129,28.25426147376925],[117.18298302518129,28.252015685558952]]]}",grid_smod_yingtan_2020_14893,2,3.240282960000002
"51124,11526",0.3077696059442436,66.65153503417969,0.0,157.0,0.0509194023907184,0.3367914883949869,0.0,0.2634010749013155,1.1583333333333334,307.2714161,306.6,296.524,0.0,0.4605809152126312,0.2394970582099631,1.0,0.0,1239.0287387182611,47.49221450768148,1.0,0.1430146247148513,233.12825067730896,5.452375176171309,309.6536102294922,302.47918682257904,1.2893379712425763,Ganzhou,25.88607780691926,114.81479935748024,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.81367646331604,25.884954911904014],[114.81592225152635,25.884954911904014],[114.81592225152635,25.887200700114313],[114.81367646331604,25.887200700114313],[114.81367646331604,25.884954911904014]]]}",grid_smod_ganzhou_2020_32806,2,4.255434900000012
"51158,11596",0.0523645926173776,207.29917907714844,0.0,264.0,0.1231435459339991,0.5053095260004341,0.0,0.838196892813521,4.583333333333334,305.65811066000003,301.85157894736847,295.634,0.0,0.7824247479438782,0.023491145693697,1.0,0.0,1345.5155733039278,154.49221450768147,1.0,0.1255383491516113,234.35693825943773,34.034115056136244,309.69215901692706,302.6144339617293,1.345516793258886,Ganzhou,26.043282981431467,114.89115615656792,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.8900332624662,26.04216008662493],[114.8922790506765,26.04216008662493],[114.8922790506765,26.044405874835228],[114.8900332624662,26.044405874835228],[114.8900332624662,26.04216008662493]]]}",grid_smod_ganzhou_2020_44898,2,2.642129460000035
"49732,11753",0.1212884715246036,101.86384582519533,0.05525,123.0,0.907196190324612,0.3680132816823463,0.0184166666666666,0.3402508088660819,1.4833333333333334,310.26901964,304.08,297.556,2.5,0.5166481733322144,0.2588061999995261,1.0,0.0,1221.4140462686914,22.48872613458528,0.994587297560878,0.2794561386108398,223.0797640267841,7.072813539039774,308.2054189046224,301.9054974814612,1.1652607747442627,Yongzhou,26.39587173049321,111.68866216872824,Hunan,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[111.68753927458012,26.394748835641842],[111.6897850627904,26.394748835641842],[111.6897850627904,26.39699462385214],[111.68753927458012,26.39699462385214],[111.68753927458012,26.394748835641842]]]}",grid_smod_yongzhou_2020_7354,2,0.8925304725000274
"52557,12745",0.1577518722740933,230.75636291503903,0.0,140.0,1.4157129533123225,0.4594602108306924,0.0,0.6856709030900012,2.216666666666667,310.25022053,305.34250000000003,297.01714285714286,0.0,0.7124419808387756,0.0480282261269167,1.0,0.0,1982.6343077232737,64.11696377899298,1.0,0.1181033104658126,204.53716808820425,7.704415921493184,309.1749267578125,302.14166824222326,0.9395163075642288,Shangrao,28.62369363508993,118.03301386273812,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[118.03189096867423,28.622570740258254],[118.03413675688454,28.622570740258254],[118.03413675688454,28.624816528468553],[118.03189096867423,28.624816528468553],[118.03189096867423,28.622570740258254]]]}",grid_smod_shangrao_2020_43777,2,4.011046469999997
"51135,11580",0.1087989846663549,207.29917907714844,0.0,160.0,0.7673660818254575,0.4899507104474804,0.0,0.6423148640826639,1.6083333333333334,312.20361896,304.6557894736842,295.50222222222226,0.0,0.6911563873291016,0.1089200668502599,1.0,0.0,1275.5458819677729,50.49221450768148,1.0,0.1255383491516113,232.57370272018625,13.670731102939918,309.4352264404297,302.37106510695594,1.3122939734601122,Ganzhou,26.00735037016585,114.83950302769084,Jiangxi,Hilly,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.83838013362933,26.006227475260147],[114.84062592183963,26.006227475260147],[114.84062592183963,26.008473263470446],[114.83838013362933,26.008473263470446],[114.83838013362933,26.006227475260147]]]}",grid_smod_ganzhou_2020_43233,2,9.187637759999973
